"LOJA","NM_LOJA","DT_VENDA","MES_VENDA","ANO_VENDA","SKU","SKU_DESC","CLIENTE","CEP","VENDA"
22,"Anhanguera","2020-08-28",8,2020,90427314600000,"REV INT PORC HEXA ROSA CL 17X17PC","1459927914XXXXXXXXXX",13172732,49.25
22,"Anhanguera","2019-08-16",8,2019,14949142900000,"PIS VIN WOOD NTRL WOOD 15,2X91,4 AUT M2","2377144XXXXXXXXXXXXX",3267030,1.26
23,"Taguatinga","2020-08-08",8,2020,14145077130000,"Disjuntor unip din curva c 10a steck","1437765414XXXXXXXXXX",72110120,0.38
23,"Taguatinga","2020-08-23",8,2020,14971645200000,"VENEZIANA GREEN QUAD 150X100 R12","6X67257XXXXXXXXXXXXX",72002440,30.99
24,"Lar Center","2019-08-30",8,2019,14144310910000,"Telha Romana Realeza Resinada-barrobello","1414699736XXXXXXXXXX",2340002,2.84
24,"Lar Center","2019-08-29",8,2019,14974377300000,"BATENTE PIN BLANK REG PRIM 30X75X5300MM","1432792X7XXXXXXXXXXX",1031902,1.49
24,"Lar Center","2019-08-06",8,2019,14994142920000,"REV AC RET INT 32X100 TRAMA RIMINI M2","143656733XXXXXXXXXXX",2185020,20.94
24,"Lar Center","2019-08-30",8,2019,14796909100000,"Duch manu 5j docce cr-sensea","6XX9X76XXXXXXXXXXXXX",1129000,0.9
26,"Jacarepagua","2019-08-30",8,2019,14991546200000,"Concentrado laranja-c 2 0,946ml","249X677XXXXXXXXXXXXX",22733240,0.01
26,"Jacarepagua","2019-08-14",8,2019,14904141143000,"REV BR BOLD INT 33X46 DECORALE BG M2","52X9274XXXXXXXXXXXXX",21321300,16.2
28,"Brasilia Norte","2019-08-23",8,2019,14976325400000,"Telha Colonial 2,30X0,88 Marfim","5596734XXXXXXXXXXXXX",70634430,20.41
29,"Uberlandia","2020-08-02",8,2020,90439734000000,"CHAPA MDF Branco TX 1850x2750x15mm","3679X45XXXXXXXXXXXXX",38414020,29.93
33,"Londrina","2019-08-04",8,2019,14623031420000,"Rolo para parede s/c 1312- 23","592XX147XXXXXXXXXXXX",86027290,0.92
34,"São José do Rio Preto","2020-08-06",8,2020,90220200000000,"C.COLANTE PORCEL. INT CZ 20KG","142525724XXXXXXXXXXX",15085300,34.41
36,"BH Norte","2020-08-26",8,2020,90401440200000,"REV AC RET INT 61X61 61043 M2","2X942X14XXXXXXXXXXXX",34710220,259.98
36,"BH Norte","2019-08-06",8,2019,14970036600000,"PERFIL T TECNO N°2 1,80M","143556542XXXXXXXXXXX",31030105,21.09
38,"Fortaleza","2020-08-16",8,2020,14143119930000,"Arm turim 1pta/3prat mad br 146x47x45cm","14144214676XXXXXXXXX",60125070,16.7
38,"Fortaleza","2020-08-15",8,2020,14977956400000,"REV PISC 8035004 BRANCO ONDA 20X20 M2","144X56777XXXXXXXXXXX",60851120,69.45
38,"Fortaleza","2020-08-01",8,2020,14974664300000,"PISO AC INT 61X61 PORTLAND CIMENT M2 ART","145956214XXXXXXXXXXX",60130000,45.46
38,"Fortaleza","2019-08-21",8,2019,90279042000000,"PISO BR INT 46X46 ITAPERI CZ M2","143741414147XXXXXXXX",60120110,23.98
39,"São José","2019-08-28",8,2019,14791215300000,"ARG ACIII INT/EXT BCO 20KG VOT","1437XX656XXXXXXXXXXX",88015170,-10.62
41,"Anália Franco","2019-08-05",8,2019,14633641410000,"Flex agua MxF 1/2x40cm inox cr-deca","142637379XXXXXXXXXXX",3343000,7.36
41,"Anália Franco","2020-08-16",8,2020,14937335400000,"PORC ESM AC RET INT 20X120 MAGNOLIA M2","146X27274XXXXXXXXXXX",3121030,969.4
41,"Anália Franco","2019-08-21",8,2019,14741491640000,"Arg porcelanato ext cnza 20kg fort","143739572XXXXXXXXXXX",3360090,28.5
42,"Jaguaré","2020-08-03",8,2020,14956301200000,"PORC ESM AC RET INT 90X90 NORD RIS M2","2269266XXXXXXXXXXXXX",13295000,-29.959999999999994
42,"Jaguaré","2019-08-09",8,2019,14977054100000,"ACIII Grandes Formatos e Fachadas Bc","56971424XXXXXXXXXXXX",4754010,33.67
44,"Campo Grande","2019-08-05",8,2019,14949477600000,"PREGO ACO S/C 2,470X35MM SC","77337X14XXXXXXXXXXXX",79070150,0.41
44,"Campo Grande","2019-08-29",8,2019,14951431020000,"Assento Thema Almofadado Br Mebuki","63143677XXXXXXXXXXXX",79115770,10.13
45,"São Bernardo","2020-08-15",8,2020,90390293000000,"KitGab Procion L0,34xP0,64cm Munique/Br","146X46276XXXXXXXXXXX",9895170,17.08
45,"São Bernardo","2019-08-02",8,2019,14914546320000,"COLA PARA RODAPÉS BISNAGA 420G","142973524XXXXXXXXXXX",9820480,8.87
45,"São Bernardo","2019-08-05",8,2019,14914515660000,"Areia Media lavada 20 kg","1425621463XXXXXXXXXX",9750000,43.52
46,"Tamboré","2020-08-29",8,2020,90646234000000,"REV BR RET INT 30X54 BRENS COLORS M2","7X777314XXXXXXXXXXXX",6663490,51.09
49,"Natal","2020-08-20",8,2020,14914730420000,"ARG ACII CINZA 15 KL REJUNTAMIX","146X67294XXXXXXXXXXX",59072820,15.44
50,"Maceio","2020-08-23",8,2020,90401435300000,"REV AC BOLD INT 30X60 COCAL PEDRA M2","773X75XXXXXXXXXXXXXX",57038430,24.79
50,"Maceio","2019-08-04",8,2019,14953094500000,"AXTON ARG EXTERNO - 20KG","777X753XXXXXXXXXXXXX",57035640,0.28
58,"Marginal Tietê 2","2019-08-02",8,2019,14741491640000,"Arg porcelanato ext cnza 20kg fort","1435914273XXXXXXXXXX",2473090,26.12
58,"Marginal Tietê 2","2020-08-11",8,2020,14929625600000,"ARG PORC E PEDRAS CZ 20KG AXTON","5149793XXXXXXXXXXXXX",5024000,13.54
58,"Marginal Tietê 2","2020-08-17",8,2020,90695045000000,"PISO AC INT 38X74 NATURA SILVER M2","6X7676XXXXXXXXXXXXXX",5139010,-19
1,"Interlagos","2019-09-28",9,2019,14529345300000,"Joelho 45 esg 50mm ou 2-tigre","21469742XXXXXXXXXXXX",4882010,5.84
2,"Ribeirão Preto","2019-09-08",9,2019,14914245740000,"PORTA LISA SARRAF. CP 3,5x210X80cm","1437X9466XXXXXXXXXXX",13670000,1.6
2,"Ribeirão Preto","2019-09-12",9,2019,14143176144000,"Base p/ Ombr Conc com 2 Pedras 45x45 Bc","55341422XXXXXXXXXXXX",14025270,38.36
2,"Ribeirão Preto","2019-09-09",9,2019,14950954600000,"caixa d'agua 500l Equation","1437X9556XXXXXXXXXXX",14094132,35.11
2,"Ribeirão Preto","2019-09-18",9,2019,14937132400000,"PISO AC EXT 61X61 CZ PRADA M2","3755732XXXXXXXXXXXXX",14093597,5.55
3,"Campinas D. Pedro","2019-09-14",9,2019,14914952141000,"REV AC BOLD INT 33X59 LVA33005 M2 ART","143662XX7XXXXXXXXXXX",13277706,8.92
3,"Campinas D. Pedro","2020-09-08",9,2020,14774496500000,"PIS LAM PRIM CAPPUC N10 136X19,7X0,7M2","5677562XXXXXXXXXXXXX",13184420,-23.24
3,"Campinas D. Pedro","2019-09-07",9,2019,14932536200000,"Canaleta 20X12X2000 c/divisoria adesivo","1414774653XXXXXXXXXX",13995111,0.47
3,"Campinas D. Pedro","2020-09-08",9,2020,14914446145000,"REV AC BOLD INT 34X58 C54010 RED M2","21426542XXXXXXXXXXXX",13916452,73.62
3,"Campinas D. Pedro","2019-09-26",9,2019,14145421453000,"PORC ESM AC RET INT60X60 BAUHAUS CEME M2","6977227XXXXXXXXXXXXX",12955000,770.54
4,"Contagem","2019-09-24",9,2019,14141017550000,"REV AC RET INT43,7X63,1 FILET 8186 M2","5225956XXXXXXXXXXXXX",32341110,-18.68
4,"Contagem","2020-09-08",9,2020,14791400110000,"Fech int idea 408475/40-zc cr 40mm","1462XXX24XXXXXXXXXXX",33600000,9.44
4,"Contagem","2019-09-09",9,2019,14774496500000,"PIS LAM PRIM CAPPUC N10 136X19,7X0,7M2","7XX1453XXXXXXXXXXXXX",31980400,145.81
5,"Raposo Tavares","2020-09-07",9,2020,14952493200000,"Pl 4x2 c/sup 2mod distanc br Inovapro","14X733795XXXXXXXXXXX",5787000,0.61
5,"Raposo Tavares","2019-09-14",9,2019,14914037140000,"REV BR BOLD INT33,5X60 ASPEN SLIM BCO M2","599141497XXXXXXXXXXX",6755370,105.58
5,"Raposo Tavares","2019-09-03",9,2019,14142214301000,"PISO BR INT 50X50 WH 511090/51500 M2","143622426XXXXXXXXXXX",5513300,1.1
7,"Rio Norte","2020-09-07",9,2020,90220200000000,"C.COLANTE PORCEL. INT CZ 20KG","1461497347XXXXXXXXXX",20756120,0.56
9,"Curitiba","2019-09-16",9,2019,14991044300000,"REV AC BOLD INT 32X54 6015 M2","344X333XXXXXXXXXXXXX",82110430,6.85
9,"Curitiba","2019-09-19",9,2019,14976414710000,"PERFIL F 530: 300 CM","143754364XXXXXXXXXXX",81490574,4.79
10,"Sao Caetano","2019-09-12",9,2019,14524025300000,"Coluna P/Lavat Targ/Izy/Rav Br Gelo Deca","14371472144XXXXXXXXX",3136040,-0.15
11,"Rio Barra","2019-09-20",9,2019,14600951410000,"Cano esg 3m 100mm ou 4-tigre","7296775XXXXXXXXXXXXX",22640904,32.82
11,"Rio Barra","2019-09-26",9,2019,14964172000000,"BATENTE REGULAVEL NATURAL 30X110X5300MM","4X59649XXXXXXXXXXXXX",22793170,7.32
12,"Morumbi","2019-09-07",9,2019,14730615600000,"Estante plast 5prat cz 180x86x42cm","142527X74XXXXXXXXXXX",4568001,29.18
50,"Maceio","2019-07-18",7,2019,14937010600000,"REV BR BOLD INT 30X60 BR CLASSICO M2","714X5797XXXXXXXXXXXX",57035330,10.66
50,"Maceio","2020-07-05",7,2020,90401417100000,"PISO AC EXT 60X60 DECK SUCUPIRA M2","1434143227XXXXXXXXXX",57048050,13.29
50,"Maceio","2019-07-25",7,2019,90101416500000,"Quad G 30x40 Arvore PB II Insp","1436476X2XXXXXXXXXXX",57030107,18.81
18,"Goiania","2020-07-24",7,2020,14991020500000,"REV BR BOLD INT 32X54 ATHENAS M2","4996447XXXXXXXXXXXXX",74125080,19.62
18,"Goiania","2020-07-10",7,2020,14676462200000,"ARG ACI INT CINZA 20KG VOT","1456147145XXXXXXXXXX",74230035,3.68
12,"Morumbi","2019-07-09",7,2019,14707773200000,"Massa f12 400g branca","69571437XXXXXXXXXXXX",1447040,1.23
12,"Morumbi","2020-07-04",7,2020,90707911000000,"REV INT DEC HEX CIS22,8X22,8 1,02MT CX30","142369246XXXXXXXXXXX",6642000,207.62
21,"Niteroi","2019-07-10",7,2019,14941410000000,"PORC ESM AC BOLD INT 61X61 ONNI M2","4437743XXXXXXXXXXXXX",28680000,145.79
36,"BH Norte","2020-07-25",7,2020,90401431410000,"REV BR RET INT 31X58 LBR31001 M2 ART","14526X75XXXXXXXXXXXX",31748402,92
36,"BH Norte","2020-07-24",7,2020,90767341000000,"CHAPA PS EXTRA LISA CRISTAL 1,8mm 1X0,5M","5X59365XXXXXXXXXXXXX",31255100,3.28
36,"BH Norte","2020-07-29",7,2020,14914691500000,"PORC ESM BR RET 61,1X61,1 61905 M2 ART","14X5X3X147XXXXXXXXXX",31260060,15.04
4,"Contagem","2020-07-27",7,2020,14914703260000,"PORC ESM AC RET INT 58,5X58,5 ICE M2 ART","63792149XXXXXXXXXXXX",32920000,43.03
4,"Contagem","2019-07-10",7,2019,14939035000000,"PIS LAM NATURE N10 136X22X0,7M2 ART","14362X2414XXXXXXXXXX",30421345,207.31
4,"Contagem","2020-07-28",7,2020,90430270000000,"PORC ES PO RT INT 71X71 LPTR71048 M2 ART","3576267XXXXXXXXXXXXX",32676604,32.81
9,"Curitiba","2019-07-25",7,2019,14797101460000,"ARG PORCELANATO INT CINZA 20KG VOT","1436667143XXXXXXXXXX",83005040,0.95
9,"Curitiba","2020-07-01",7,2020,14975072400000,"PLACA GESSO BRANCA 1,20X1,80X12,5MM","3439652XXXXXXXXXXXXX",81650030,85.49
9,"Curitiba","2020-07-19",7,2020,14664047000000,"Pl 4x2 1mod br Modulare","6673X77XXXXXXXXXXXXX",82840330,8.469999999999999
9,"Curitiba","2019-07-24",7,2019,14941496140000,"Tap PO 150x200 Losange PT/BCO","14X753X5XXXXXXXXXXXX",81110010,17.81
9,"Curitiba","2019-07-27",7,2019,14601767300000,"ARG MASSA PRONTA INT/EXT CINZA 50KG VOT","1423514775XXXXXXXXXX",82560560,1.81
42,"Jaguaré","2020-07-15",7,2020,14929625600000,"ARG PORC E PEDRAS CZ 20KG AXTON","4234729XXXXXXXXXXXXX",5303000,7.73
42,"Jaguaré","2019-07-09",7,2019,14914520420000,"Pedra Brita 1  saco 20 kg","46X1442XXXXXXXXXXXXX",5374130,0.99
33,"Londrina","2020-07-24",7,2020,14145140550000,"ARG PISO/PISO INT/EXT CINZA 20KG VOT","145377564XXXXXXXXXXX",86160000,13.17
27,"Sorocaba","2020-07-09",7,2020,14979217100000,"Vaso Sanit P/Cx Vert Eco Plus Br Roca","927562XXXXXXXXXXXXXX",18051795,9.39
27,"Sorocaba","2020-07-14",7,2020,14500919000000,"Pincel  p/ esmalte media 1 1/2 519","1414679442XXXXXXXXXX",18048115,4
27,"Sorocaba","2019-07-02",7,2019,14714071460000,"Cabo flex 10,0mm2 100m vd Megatron","14336259XXXXXXXXXXXX",18079140,9.44
27,"Sorocaba","2020-07-14",7,2020,90176520000000,"Pap Chao Preto Fosco Flexo Scandi Sensea","464495XXXXXXXXXXXXXX",18052490,23.79
55,"Taubaté","2020-07-24",7,2020,90425510000000,"CONJUNTO DE RODAPES 1 FRISO 9,5x240CM","1434797145XXXXXXXXXX",12060400,65.48
55,"Taubaté","2020-07-23",7,2020,14929616500000,"ARG ACI CZ 20KG AXTON","145X14X1459XXXXXXXXX",12285440,51.24
11,"Rio Barra","2020-07-08",7,2020,14930221300000,"Pia Isocril 120X55 Pt Cbc 15","2624776XXXXXXXXXXXXX",22261010,41.91
11,"Rio Barra","2020-07-02",7,2020,14949472000000,"PREGO ACO C/C 2,40X30MM","3632365XXXXXXXXXXXXX",20540040,0.56
11,"Rio Barra","2020-07-07",7,2020,14999149160000,"Kit Vaso Sanit C/Cx 3/6L Vert Elite Br","142635X6XXXXXXXXXXXX",22790790,21.07
11,"Rio Barra","2019-07-20",7,2019,14920461200000,"REJ BRANCO 1KG ACRIL AREA UMIDA ARGATEX","797737XXXXXXXXXXXXXX",22793000,6.53
11,"Rio Barra","2019-07-15",7,2019,14923141210000,"PIS LAM LGN BLANCHE N2 136X22X0,7M2 ART","14362147914XXXXXXXXX",22631370,79.39
7,"Rio Norte","2020-07-06",7,2020,14930756100000,"RODAPE POLIESTIRENO FB11 BCO 244X1,8X11","25735XXXXXXXXXXXXXXX",20260050,67.13
7,"Rio Norte","2020-07-10",7,2020,14973671000000,"KIT LÂM RASPADOR REJUNTE 3PÇS DEXTER","6557672XXXXXXXXXXXXX",20261005,3.1
7,"Rio Norte","2020-07-08",7,2020,14949477600000,"PREGO ACO S/C 2,470X35MM SC","42642X9XXXXXXXXXXXXX",21380370,0.73
7,"Rio Norte","2020-07-18",7,2020,14779637300000,"PISO BR INT 43X43 PR 4334 M2","1457593914XXXXXXXXXX",20550140,59.65
7,"Rio Norte","2019-07-23",7,2019,14929625600000,"ARG PORC E PEDRAS CZ 20KG AXTON","7549399XXXXXXXXXXXXX",22210080,36.94
7,"Rio Norte","2019-07-22",7,2019,90051461420000,"LAMINA P/SERRA TICO TICO 75X4,0MM MTX","5314X757XXXXXXXXXXXX",21050045,2.64
22,"Anhanguera","2020-07-10",7,2020,90114510200000,"ARG PORC INT/EXT BCO 20K AXTON","643X77XXXXXXXXXXXXXX",13051059,32.05
1,"Interlagos","2019-07-08",7,2019,14909141435000,"Caixa Acopl Lk 3/6L Eban Fosca Deca","47X14336XXXXXXXXXXXX",4447020,440.64
1,"Interlagos","2020-07-24",7,2020,14941469150000,"Acril fo iquine plural 18l branco","1423739XXXXXXXXXXXXX",4613001,44.55
24,"Lar Center","2019-07-12",7,2019,14914929920000,"FITA ISOLANTE 18MM 10MX0,13MM STECK","143323966XXXXXXXXXXX",2036050,1.46
39,"São José","2019-07-08",7,2019,14914225440000,"PORTA LISA COLMEIA BCO UV 210x80x3,5CM","1436144XX7XXXXXXXXXX",88090430,23.8
39,"São José","2020-07-20",7,2020,14949209500000,"TELHA FIBROCIM OND 2,44X1,10X6MM BRASILI","145733969XXXXXXXXXXX",88050005,100.31
23,"Taguatinga","2020-07-15",7,2020,14903397300000,"Manta Duraero Reciclada M2","145743437XXXXXXXXXXX",71925000,8.09
23,"Taguatinga","2020-07-17",7,2020,14914144711000,"Closet 2prat1cab br 180X70X45,5 Platina","145777764XXXXXXXXXXX",72115095,2.06
29,"Uberlandia","2020-07-25",7,2020,90424152000000,"REJ PREMIUM CZ PL 1KG ACRL AR UMD AXTON","145694794XXXXXXXXXXX",38411151,1.65
26,"Jacarepagua","2020-07-25",7,2020,14791657000000,"Grout 20 kg fort","66742X3XXXXXXXXXXXXX",22250080,626.08
10,"Sao Caetano","2019-07-23",7,2019,14936149440000,"CIMENTO CPII 32 TODAS AS OBRA 50KG VOT","1435X99145XXXXXXXXXX",9550190,51.54
13,"Brasilia Sul","2020-07-03",7,2020,14991106600000,"PISO AC INT 43X43 4008 M2","79147462XXXXXXXXXXXX",71050080,95.52
13,"Brasilia Sul","2020-07-06",7,2020,14716209600000,"Bloco cer ved 09x19x19cm (df+go)","43147397XXXXXXXXXXXX",71727103,5.03
13,"Brasilia Sul","2019-07-12",7,2019,14724302300000,"CJ GRELHA C/CX RETA ALUM POLIDO 14X96CM","6645297XXXXXXXXXXXXX",71985300,493.89
44,"Campo Grande","2019-07-10",7,2019,14955514300000,"PORC ESM AC RET INT 60X60 SIENNA M2","14362514143XXXXXXXXX",79103700,640.05
19,"Porto Alegre","2019-07-10",7,2019,14963149620000,"PORC POL RET INT 60X60 CZ STAR LIGHT M2","14X1432496XXXXXXXXXX",90460080,99.5
19,"Porto Alegre","2020-07-21",7,2020,14997771300000,"PISO BR INT 43X43 VSP004 M2","26457714XXXXXXXXXXXX",91060322,3.82
16,"Ricardo Jafet","2020-07-24",7,2020,90763316000000,"PORC ES AC RET INT 62,5X62,5 ETERN WH M2","145797769XXXXXXXXXXX",1505001,185.53
16,"Ricardo Jafet","2019-07-15",7,2019,14755314146000,"Perfil aco mont m48 larg 0,50mm-3m knauf","37736XXXXXXXXXXXXXXX",4285120,13.420000000000002
16,"Ricardo Jafet","2019-07-18",7,2019,14594996200000,"Cano esg 3m 40mm ou 1.1/2-tigre","69335146XXXXXXXXXXXX",4142081,23.29
16,"Ricardo Jafet","2019-07-18",7,2019,14951497310000,"PORC ESM AC RET INT 22X66 NAT BEIGE M2","5X92742XXXXXXXXXXXXX",4047030,168.63
16,"Ricardo Jafet","2020-07-24",7,2020,14747149510000,"Arg piso/piso over coll bco 20kg fort","1446147314XXXXXXXXXX",13020431,31.84
45,"São Bernardo","2019-07-12",7,2019,14929616500000,"ARG ACI CZ 20KG AXTON","977564XXXXXXXXXXXXXX",9970220,84.81
45,"São Bernardo","2019-07-24",7,2019,14967723100000,"fita telada 90m knauf","14347X249XXXXXXXXXXX",9895610,2.1
45,"São Bernardo","2020-07-07",7,2020,14914369640000,"Lubrificante Multiusos Lata 300ml WD-40","661491462XXXXXXXXXXX",9842080,11.7
32,"São Leopoldo","2019-07-20",7,2019,14990999500000,"REV BR BOLD INT 32X54 6029 M2","14364X1463XXXXXXXXXX",93530110,44.78
41,"Anália Franco","2019-07-10",7,2019,14755314020000,"Chapa gesso std branca 1,20x1,80m-12,5mm","143622636XXXXXXXXXXX",3066010,4.46
15,"São José Campos","2019-09-12",9,2019,14599466400000,"ARG MASSA PRONTA INT/EXT CINZA 20KG VOT","142539522XXXXXXXXXXX",12308010,3.52
15,"São José Campos","2019-09-16",9,2019,14144736020000,"Cola p/ moldura santa luzia 1 kg","2392735XXXXXXXXXXXXX",12230085,5.67
16,"Ricardo Jafet","2019-09-12",9,2019,14973175400000,"BL CONCRETO VEDAÇÃO FUNDO 14X19X39","37X4793XXXXXXXXXXXXX",4826470,76.09
16,"Ricardo Jafet","2019-09-01",9,2019,14974201600000,"PORC ESM AC BOLD EXT60X60 ARDOSIA BLK M2","5353X96XXXXXXXXXXXXX",4289060,153.31
16,"Ricardo Jafet","2020-09-08",9,2020,90751206000000,"BATENTE MAD ULTRA 14cm PRIMER BCO","5X39664XXXXXXXXXXXXX",4054030,11.18
18,"Goiania","2019-09-26",9,2019,14929625600000,"ARG PORC E PEDRAS CZ 20KG AXTON","57X99X14XXXXXXXXXXXX",74673350,23.22
19,"Porto Alegre","2019-09-21",9,2019,14972567100000,"Painel Mad Treliça Autoclavado 180x115cm","143714772XXXXXXXXXXX",90460210,113.27
19,"Porto Alegre","2020-09-01",9,2020,14144736160000,"Cola p/ maoldura santa luzia 400 gr","141465X742XXXXXXXXXX",90540131,8.84
20,"BH Sul","2019-09-02",9,2019,14921472330000,"BALDE METÁLICO P/CONCRETO 10L NOVE54","1426X4535XXXXXXXXXXX",33030530,6.86
22,"Anhanguera","2020-09-05",9,2020,14145429146000,"PORC ESM AC RET EXT28,8X119DEMOLI 8140M2","143X7331414XXXXXXXXX",13190000,179.61
24,"Lar Center","2019-09-11",9,2019,14964799200000,"Bancada L60x45CM Monast c/Nicho Sensea","2271466XXXXXXXXXXXXX",2083020,22.55
24,"Lar Center","2019-09-22",9,2019,14676462200000,"ARG ACI INT CINZA 20KG VOT","14X74X724XXXXXXXXXXX",2614050,10.72
26,"Jacarepagua","2019-09-24",9,2019,14970039400000,"PERFIL T TECNO N°10 1,80M","143762744XXXXXXXXXXX",22210030,37.27
27,"Sorocaba","2020-09-03",9,2020,14520421400000,"LAREIRA CONC REFRAT K-60","1474677XXXXXXXXXXXXX",7600000,98.93
27,"Sorocaba","2020-09-04",9,2020,90697600000000,"COMPR AR BLUE RCH200L 110/220V CHIAP","1444914927XXXXXXXXXX",13310312,576.33
32,"São Leopoldo","2019-09-16",9,2019,90151455100000,"REV BR BOLD INT 32X54 CAPRI M2","55773X6XXXXXXXXXXXXX",92035190,1.42
34,"São José do Rio Preto","2019-09-03",9,2019,14937107200000,"PORC POL RET INT 61X61 VAL P62063 M2ART","14669753XXXXXXXXXXXX",15056091,430.22
35,"Curitiba Atuba","2019-09-11",9,2019,14914209060000,"JAN MAXIMO-AR C/GR 060X060X5,5 RBA","1437X3277XXXXXXXXXXX",83420000,28.51
35,"Curitiba Atuba","2019-09-21",9,2019,14976640400000,"PISO AC EXT 50,5X50,5 MESSINA GR M2","1437414141414XXXXXXX",83408050,6.18
36,"BH Norte","2020-09-04",9,2020,14922977000000,"ARGAMASSA COLANTE ACI MG","146146147149XXXXXXXX",31998655,26.77
36,"BH Norte","2019-09-17",9,2019,14922971440000,"ARGAMASSA COLANTE ACII MG","2529447XXXXXXXXXXXXX",33060190,9.75
36,"BH Norte","2019-09-14",9,2019,14922979100000,"ARGAMASSA COLANTE ACIII MG","1433363XXXXXXXXXXXXX",31910442,5.6
39,"São José","2019-09-14",9,2019,14942215100000,"CAIBRO PINUS 600,AUTOCLAVAD 50X57X2000MM","3953225XXXXXXXXXXXXX",88048340,61.68
42,"Jaguaré","2019-09-03",9,2019,14665644400000,"GRAXA P/CHASSIS CA-2 500G VONDER","1435144245XXXXXXXXXX",5312000,7.85
42,"Jaguaré","2019-09-04",9,2019,14999149160000,"Kit Vaso Sanit C/Cx 3/6L Vert Elite Br","1437655X4XXXXXXXXXXX",5303904,191.74
42,"Jaguaré","2019-09-12",9,2019,14941411426000,"REV AC RET INT 45X90 CUBIC BLACK M2","1437142375XXXXXXXXXX",4042030,112.61
44,"Campo Grande","2020-09-04",9,2020,14547910000000,"Coluna p/ Tanque Louca 51x23 Br Celite","1452777714XXXXXXXXXX",79011420,21.34
45,"São Bernardo","2020-09-07",9,2020,14973414620000,"ROD MOV CHP 35KG SIL S/FR GIR 35MM TRNSP","6X49972XXXXXXXXXXXXX",9790470,1.48
50,"Maceio","2019-09-20",9,2019,14939014610000,"Blocos de Concreto 19x19x39","1437574147XXXXXXXXXX",57035290,2.46
50,"Maceio","2019-09-06",9,2019,14145077550000,"Disjuntor unip din curva c 25a steck","1425142237XXXXXXXXXX",57045710,1.57
55,"Taubaté","2019-09-03",9,2019,14914930060000,"FITA ISO PVC 18MMX20MX0.13MM 700V STECK","1429145525XXXXXXXXXX",12040000,0.06
58,"Marginal Tietê 2","2019-09-11",9,2019,14956111500000,"Gabinete Coz Assis 1,20 Pt","143737X914XXXXXXXXXX",5302030,-15.01
2,"Ribeirão Preto","2019-10-16",10,2019,14965146740000,"REV EXT ACET TERRACOTA MR 11X24 M2","2422447XXXXXXXXXXXXX",14150000,581.18
2,"Ribeirão Preto","2019-10-24",10,2019,14914102400000,"Gab Madri L80xP40cm Mezzo Br Darabas","143797X94XXXXXXXXXXX",14270000,168.36
3,"Campinas D. Pedro","2019-10-01",10,2019,14140143072000,"Perf t carvalho orly 2,10m","1414695729XXXXXXXXXX",13010111,1.65
4,"Contagem","2019-10-25",10,2019,14904399000000,"VALV LAV LG S/L VVL116CWB MET CR-ESTEVES","4X9142146XXXXXXXXXXX",32043040,26.759999999999998
4,"Contagem","2019-10-26",10,2019,14922979100000,"ARGAMASSA COLANTE ACIII MG","314573X3XXXXXXXXXXXX",32400000,10.69
5,"Raposo Tavares","2019-10-16",10,2019,14920466100000,"REJ CREMA MARF 1KG ACRIL ARA UMIDA ARGA","142XX23614XXXXXXXXXX",6764230,5.59
7,"Rio Norte","2019-10-25",10,2019,14594996200000,"Cano esg 3m 40mm ou 1.1/2-tigre","14399X739XXXXXXXXXXX",20250250,6.37
10,"Sao Caetano","2019-10-31",10,2019,14929625600000,"ARG PORC E PEDRAS CZ 20KG AXTON","3572X57XXXXXXXXXXXXX",11730000,66.57
10,"Sao Caetano","2019-10-25",10,2019,14959605200000,"Porta dobradiça 40cm reflecta champagne","141462775XXXXXXXXXXX",3251070,242.99
10,"Sao Caetano","2019-10-03",10,2019,14914704140000,"PORC ESM AC RET INT 58,5X58,5 URA M2 ART","737269XXXXXXXXXXXXXX",9560570,559.78
12,"Morumbi","2019-10-15",10,2019,14601767300000,"ARG MASSA PRONTA INT/EXT CINZA 50KG VOT","3794675XXXXXXXXXXXXX",5658070,0.73
15,"São José Campos","2019-10-17",10,2019,14972140650000,"CIMENTO CPIII 40RS 50KG CSN","141472524XXXXXXXXXXX",12231830,7.5
15,"São José Campos","2019-10-07",10,2019,14917626200000,"PTA IDEA BALCÃO 2F VD C/FEC 215X200.","4296697XXXXXXXXXXXXX",12220490,218.35
18,"Goiania","2019-10-02",10,2019,14796671100000,"DUTO CONC 30X30X50CM ESTILO","1439X59X9XXXXXXXXXXX",47940000,28.02
18,"Goiania","2019-10-12",10,2019,14939610400000,"TELHA AMERICANA RESINADA","9X39465XXXXXXXXXXXXX",74030070,6.04
19,"Porto Alegre","2019-10-03",10,2019,14797101460000,"ARG PORCELANATO INT CINZA 20KG VOT","1439X5437XXXXXXXXXXX",90050100,9.41
20,"BH Sul","2019-10-16",10,2019,14524036500000,"Vaso Sanit Conv Monte Carlo Gelo Deca","143957666XXXXXXXXXXX",35680366,191.51
21,"Niteroi","2019-10-20",10,2019,14914467150000,"Lixa Madeira Grão 120 230X280 MP","143926X99XXXXXXXXXXX",84036000,3.15
24,"Lar Center","2019-10-19",10,2019,14901141250000,"Assento Boss Termof SC Bg Fosco Incepa","143967246XXXXXXXXXXX",7111010,400.94
26,"Jacarepagua","2019-10-24",10,2019,14522791420000,"Joelho 90 esgoto 100mm","4266975XXXXXXXXXXXXX",22710074,0.49
