"LOJA","NM_LOJA","DT_ESTOQUE","MES_ESTOQUE","ANO_ESTOQUE","SKU","SKU_DESC","TOP_ABASTECIMENTO","UNIDADE_MEDIDA","QUANTIDADE_ESTOQUE"
7,"Rio Norte","2020-09-01",9,2020,14797067300000,"Ct18 protetor em pu aa 13x3 transp",1,"UN",0.75
7,"Rio Norte","2020-09-01",9,2020,14914144795000,"Closet 4prat2cab br 180X155X47 Platina",2,"UN",0.66
7,"Rio Norte","2020-09-01",9,2020,90340376000000,"FORRO LAMBRIL NATURAL 9X90X1000MM",2,"UN",0.54
9,"Curitiba","2020-09-01",9,2020,14669294200000,"Pasta lubrificante bisnaga 160g-tigre",1,"UN",1
9,"Curitiba","2020-09-01",9,2020,14759914550000,"REBITADOR 4 PONTAS AÇO CRV WORKER",1,"UN",1.23
10,"Sao Caetano","2020-09-01",9,2020,14991497200000,"Acril fo luxens piso 18l cinza medio",1,"UN",3.99
10,"Sao Caetano","2020-09-01",9,2020,14976396100000,"Sifao lav ind 1x1.1/2x30cm 1680pf-fani",1,"UN",1.81
11,"Rio Barra","2020-09-01",9,2020,90251437100000,"Estante 2portas br/cas 180,7x96,4x35 Ma",2,"UN",0.87
11,"Rio Barra","2020-09-01",9,2020,14940470000000,"Filme Adesiv 45x200cm Alumínio 100716/2",0,"UN",1.34
11,"Rio Barra","2020-09-01",9,2020,14947096200000,"PORC ESM PO RET INT 60X60 AVORIO DI M2",1,"M2",74.74
11,"Rio Barra","2020-09-01",9,2020,14743462000000,"Calco para porta flo",1,"UN",0.76
12,"Morumbi","2020-09-01",9,2020,14904402500000,"KIT FIX BACIA MCARLO/VOG PLUS VST025CWG-",1,"UN",0.2
12,"Morumbi","2020-09-01",9,2020,90314334200000,"Cap PO 40x60 Arrivals Pto",1,"UN",1.09
12,"Morumbi","2020-09-01",9,2020,14145351740000,"Arranjo artificial pimentinha 56035",2,"UN",0.52
12,"Morumbi","2020-09-01",9,2020,14754149230000,"Mod cego Imperia",1,"UN",9.06
12,"Morumbi","2020-09-01",9,2020,90543194000000,"APLICADOR DE SILICONE MP",1,"UN",2.53
12,"Morumbi","2020-09-01",9,2020,14144114995000,"Fecho classico ouro a27/06",0,"UN",3.86
12,"Morumbi","2020-09-01",9,2020,14997350600000,"Organizador joia 13div c/2 porta anel",1,"UN",0.67
13,"Brasilia Sul","2020-09-01",9,2020,90767656000000,"Prato Redondo Slim 29cm Café",1,"UN",2.01
13,"Brasilia Sul","2020-09-01",9,2020,90029414500000,"Gabinete Coz Montebello 1,20 Br Desm",1,"UN",4.85
13,"Brasilia Sul","2020-09-01",9,2020,14934102100000,"Pedra QTZ Mosaico Plantanum Amarelo 3 (",2,"UN",1.53
16,"Ricardo Jafet","2020-09-01",9,2020,14979460000000,"Lâmp LEDC Bulbo 4,7W AM Ourolux",1,"UN",0.03
16,"Ricardo Jafet","2020-09-01",9,2020,14972149142000,"Espelho Adne 50cm Preto Texturizado",1,"UN",1.76
18,"Goiania","2020-09-01",9,2020,14939729400000,"Torn coz mes bma aa sao cr-delinia",1,"UN",195.83
18,"Goiania","2020-09-01",9,2020,14974114130000,"MODULO TOM 2P T NBR 20A CARBONO VIVACE",1,"UN",98.13
18,"Goiania","2020-09-01",9,2020,14714466330000,"Verniz piso mega bri 5l",1,"UN",2.03
18,"Goiania","2020-09-01",9,2020,90535242000000,"PORC ES PO RET INT 60X120 BLACK SUPRE M2",2,"M2",3.83
19,"Porto Alegre","2020-09-01",9,2020,90511155000000,"Pia Resina 150X53 Onix Cbc 11",1,"UN",4.8
19,"Porto Alegre","2020-09-01",9,2020,14962720200000,"TELHA METAL TRAPEZD SANDU 3x1m BRC CALHA",1,"UN",20.85
20,"BH Sul","2020-09-01",9,2020,14961499500000,"PISO AC INT 60X60 SAVOIA GRIGI 61801 M2",2,"M2",5.67
20,"BH Sul","2020-09-01",9,2020,14547910000000,"Coluna p/ Tanque Louca 51x23 Br Celite",1,"UN",1.52
20,"BH Sul","2020-09-01",9,2020,14914531490000,"Banc C/nicho P/Cub L80xP45 Rossel Sensea",1,"UN",1.83
20,"BH Sul","2020-09-01",9,2020,14145319260000,"PIS VIN ESS RST EUCL 18,4X95 COL M2  TKT",1,"M2",48.41
20,"BH Sul","2020-09-01",9,2020,14932461430000,"Kit Vaso Sanit C/Cx 3/6L Vert Rodas2 Br",1,"UN",6.16
21,"Niteroi","2020-09-01",9,2020,14973292300000,"Acril ac decora seda  18l  branco",1,"UN",25.77
22,"Anhanguera","2020-09-01",9,2020,14997514160000,"Kit Vaso Sanit C/Cx 3/6L Vert Clean Br",2,"UN",3.5
22,"Anhanguera","2020-09-01",9,2020,14141552560000,"Estante platina 6prat mad cast180x57x30",2,"UN",2.81
22,"Anhanguera","2020-09-01",9,2020,14741414614100,"KIT BITS P/PARAF 7PÇS SKIL",1,"UN",1.2
23,"Taguatinga","2020-09-01",9,2020,14969964500000,"LAMP LEDC 9W AM BIV GALAXY",0,"UN",3.87
23,"Taguatinga","2020-09-01",9,2020,14921477930000,"Mod inter paral al Orion",1,"UN",3.83
24,"Lar Center","2020-09-01",9,2020,14913141120000,"TELHA SHINGLE DURATION AR OC  AREIA LP",2,"UN",0.72
24,"Lar Center","2020-09-01",9,2020,14664727400000,"DPS 15 KA 175V DIN PW",0,"UN",2.64
24,"Lar Center","2020-09-01",9,2020,90439734000000,"CHAPA MDF Branco TX 1850x2750x15mm",1,"M2",0.32
24,"Lar Center","2020-09-01",9,2020,90413652000000,"REV AC BOLD INT 33X59 LVA33002 M2 ART",2,"M2",12.72
26,"Jacarepagua","2020-09-01",9,2020,90369951000000,"Balcao 2Pta P&C 120 Ikigai",2,"UN",2.75
26,"Jacarepagua","2020-09-01",9,2020,14971411453000,"Kit Vaso Sanit C/Cx 3/6L Vert Boss Br",1,"UN",4.51
26,"Jacarepagua","2020-09-01",9,2020,14755394200000,"Perfil aco teto f47 larg 0,50mm-3m knauf",1,"UN",17.19
27,"Sorocaba","2020-09-01",9,2020,90232996000000,"Almofada Nathalie 45cm x 45cm AM",1,"UN",2.6
28,"Brasilia Norte","2020-09-01",9,2020,14923411000000,"REV EXT ACET ROMANO BR 5X15 M2",2,"M2",0.55
29,"Uberlandia","2020-09-01",9,2020,90625311000000,"Rodinho pia plast br 14cm Delinia",1,"UN",426.6
29,"Uberlandia","2020-09-01",9,2020,14950377100000,"Perfil Alum T 1m 20x20x1,5mm Anod",1,"UN",4.53
32,"São Leopoldo","2020-09-01",9,2020,14921415420000,"Mod tom carregador USB biv 1A Stella",1,"UN",0.29
32,"São Leopoldo","2020-09-01",9,2020,90161575000000,"REV AC RET INT 58,4X58,4 SIMETRIA MRB M2",2,"M2",9.1
32,"São Leopoldo","2020-09-01",9,2020,14962767100000,"PORC ESM BR RET INT 58X58 CALACATA M2",2,"M2",4.1
33,"Londrina","2020-09-01",9,2020,90167301000000,"RABICHO C/INT PAR 2x0,50MM 2M PTO MULTI",1,"UN",0.04
34,"São José do Rio Preto","2020-09-01",9,2020,14741140020000,"Coletor solar vert 1,07x1,5m-komeco",0,"UN",0.18
34,"São José do Rio Preto","2020-09-01",9,2020,14937929000000,"Chuv Elet 220V 7800W Acqua Wave BC-Loren",1,"UN",1.35
34,"São José do Rio Preto","2020-09-01",9,2020,90352024000000,"Kit Paraf 12V c/ Kit Bits Wesco",1,"UN",4.93
35,"Curitiba Atuba","2020-09-01",9,2020,14549923200000,"Chuv 5t 220V 6500W Standard-Cardal",2,"UN",16.68
35,"Curitiba Atuba","2020-09-01",9,2020,14962140630000,"MOTOCOMPRESSOR 2,3 C/KIT BIVOLT SCHULZ",1,"UN",0.73
36,"BH Norte","2020-09-01",9,2020,90707953000000,"REV INT DEC HEX WT 22,8X22,8 1,02MT CX30",1,"M2",67.15
36,"BH Norte","2020-09-01",9,2020,14972214150000,"Cordão Lum 10 leds br biv Taschibra",2,"UN",1.01
36,"BH Norte","2020-09-01",9,2020,14914110430000,"Caixa Plast br 307x425x635cm 65L Rad",1,"UN",9.36
38,"Fortaleza","2020-09-01",9,2020,14934231460000,"Gab Vintage L80xP40cm Br/Delic Policass",2,"UN",0.74
38,"Fortaleza","2020-09-01",9,2020,14140774300000,"PIS LAM RTZ AMENDOLA VERG 134X18,7X0,7M",2,"M2",60.28
38,"Fortaleza","2020-09-01",9,2020,14714460730000,"Cola p/pvc bisnaga 75g-tigre",1,"UN",3.75
38,"Fortaleza","2020-09-01",9,2020,14714442250000,"Escova WC Inox Gama Imp",1,"UN",2.99
38,"Fortaleza","2020-09-01",9,2020,14914997120000,"Acess p/ cort Janis 14,5cm x 14,5cm CZ",0,"UN",2.14
38,"Fortaleza","2020-09-01",9,2020,14966746600000,"Nicho retan mad br 34x99cm Cube",1,"UN",10.46
39,"São José","2020-09-01",9,2020,14901457520000,"Porta Sab Liq Preto Resina Twist Imp",1,"UN",1.89
39,"São José","2020-09-01",9,2020,14973141730000,"Ralo linear oculto smart 60cm-linear",1,"UN",1.66
39,"São José","2020-09-01",9,2020,14774496500000,"PIS LAM PRIM CAPPUC N10 136X19,7X0,7M2",1,"M2",404.3
39,"São José","2020-09-01",9,2020,14963309600000,"TELHA FIBROVG ECO STILO 2x0,95m VERM OND",1,"UN",127.74
41,"Anália Franco","2020-09-01",9,2020,14914270450000,"PORC ESM AC RET EXT 90X90 MUNARI CIME M2",2,"M2",3.08
41,"Anália Franco","2020-09-01",9,2020,14142040320000,"MANTA LIQUIDA SIKAFILL BCO 3,6KG SIKA",1,"UN",4.32
42,"Jaguaré","2020-09-01",9,2020,14933721300000,"REVISTA IT HOME ABRIL",2,"UN",18.19
42,"Jaguaré","2020-09-01",9,2020,14940114230000,"ALÇA REF. 3054 1 X 40 CM INOX POLIDO",1,"UN",4.74
42,"Jaguaré","2020-09-01",9,2020,14927219000000,"Pux ALÇA 3094 dup 775 mm / 800 mm CR/C",0,"UN",1.81
42,"Jaguaré","2020-09-01",9,2020,14995416500000,"REV EXT PISC BRI SHEL VD 19X19 PC",1,"UN",71.15
46,"Tamboré","2020-09-01",9,2020,90546645000000,"CABO USB X TIPO C 90 GRAUS 1M BC DUAL",1,"UN",0.76
49,"Natal","2020-09-01",9,2020,14972293400000,"Pend Colonial sext pt Inspire",1,"UN",5.49
49,"Natal","2020-09-01",9,2020,14747149720000,"Lavat Cris Space 987 L63xP34cm Inc Cris",1,"UN",4.99
49,"Natal","2020-09-01",9,2020,14140912760000,"Esponja vegetal p/banho cog5167e imp",1,"UN",12.01
49,"Natal","2020-09-01",9,2020,14914652020000,"Passad PVC Duna Soft 65cm Bege ML",1,"M",33.19
49,"Natal","2020-09-01",9,2020,14973414900000,"BROCA CONCRET SDSPLUS 18X460MM DEXTER",1,"UN",4.43
50,"Maceio","2020-09-01",9,2020,14952766200000,"ESMER ANG 4.1/2 710W GYEM-710 220V HAMME",1,"UN",3.5
50,"Maceio","2020-09-01",9,2020,14971517100000,"Spot Sob E27 Verre 1L Cobre Inspire",1,"UN",5.42
50,"Maceio","2020-09-01",9,2020,14917330100000,"CHURRASQUEIRA TIJOLINHO C/ FORNO E FOGÃO",1,"UN",2.76
50,"Maceio","2020-09-01",9,2020,14964197200000,"Box Front Vid Inc 6mm 110x190cm Kit Br",1,"UN",29.27
55,"Taubaté","2020-09-01",9,2020,14901901400000,"PORC ESM AC BOL INT 59,5X59,5 BE YORK M2",2,"M2",7.12
55,"Taubaté","2020-09-01",9,2020,14619014040000,"Assento Paris Almofadado Neve TTP/K Astr",1,"UN",3.68
55,"Taubaté","2020-09-01",9,2020,14914144662000,"SERRA MARM 1200W 110MM 220V MAKITA",0,"UN",2.51
55,"Taubaté","2020-09-01",9,2020,14992909100000,"BALCAO C/TPO 2PTA+3GAV MIRIAN BCO/CARV",2,"UN",8.82
58,"Marginal Tietê 2","2020-09-01",9,2020,14967030100000,"Lamp LEDC BULBO VERDE 10w biv Luminatti",1,"UN",0.06
61,,"2020-09-01",9,2020,14949119200000,"Mist lav ba mes wish 1877c-deca",0,"UN",4.41
99,,"2020-09-01",9,2020,14691422310000,"Pta toal arg met slim/dream/wish cr-deca",1,"UN",14.97
99,,"2020-09-01",9,2020,14962241400000,"Assento Conv MDF Soft Cl Bahia Sensea",0,"UN",2.14
2,"Ribeirão Preto","2020-09-02",9,2020,14145210620000,"MODULO ALTO ( 0,70X0,90X0,35) H90/70",0,"UN",1.51
2,"Ribeirão Preto","2020-09-02",9,2020,14997514020000,"Kit Vaso Sanit C/Cx 3/6L Vert Raven Br",2,"UN",1.84
2,"Ribeirão Preto","2020-09-02",9,2020,90407632000000,"Gazebo Decorativo Aço 3x3m Bege",1,"UN",25.24
2,"Ribeirão Preto","2020-09-02",9,2020,14930141420000,"Banh C/Hidro EURA 183x120 Jacuzzi",2,"UN",1.33
2,"Ribeirão Preto","2020-09-02",9,2020,14140614120000,"KIT PARAF  PVC  2,5 C/20UN PRECON",1,"UN",0.06
3,"Campinas D. Pedro","2020-09-02",9,2020,14942264100000,"Mao Franc Para Pt De Madeira Bco 27X20Cm",1,"UN",34.65
3,"Campinas D. Pedro","2020-09-02",9,2020,14959194300000,"Pia Isocril 150X55 Cbi15 Br",1,"UN",3.3
3,"Campinas D. Pedro","2020-09-02",9,2020,14943905600000,"Poste Alum Tubo 3 Artic 100Cm C/2 Mr",2,"UN",5.63
3,"Campinas D. Pedro","2020-09-02",9,2020,14926147110000,"Chuv Elet 220V 6500W ND Blind-Hydra",1,"UN",0.88
3,"Campinas D. Pedro","2020-09-02",9,2020,14971507300000,"Spot Sob E27 Verre 3L Prata Inspire",1,"UN",8.84
4,"Contagem","2020-09-02",9,2020,14143654140000,"Cola insta 3x1 1g tekbond",1,"UN",1.1
4,"Contagem","2020-09-02",9,2020,14914110220000,"Caixa Plast br 14x30x42cm 13,5L Rad",1,"UN",5.2
4,"Contagem","2020-09-02",9,2020,14970039400000,"PERFIL T TECNO N°10 1,80M",1,"UN",35.28
4,"Contagem","2020-09-02",9,2020,14914710120000,"Lampada LEDC 9.5W am Osram",2,"UN",5.73
5,"Raposo Tavares","2020-09-02",9,2020,14914451433000,"Cortador de Grama Ce35P 220v",1,"UN",7.86
7,"Rio Norte","2020-09-02",9,2020,14961791300000,"Cond p.teto e K7 48K fr 380v",2,"UN",0.18
7,"Rio Norte","2020-09-02",9,2020,90539113000000,"Suporte Floreira Viva 95x35cm Pt",1,"UN",3.14
519,,"2020-09-02",9,2020,90029506000000,"Gabinete Coz Montebello 1,20 Carv Desm",1,"UN",2.94
9,"Curitiba","2020-09-02",9,2020,14914259320000,"PORTA FRISO F09 SARRAF CP 3,5x210X90cm",1,"UN",0.2
9,"Curitiba","2020-09-02",9,2020,14925559300000,"TORN COZ MES BMA A/M AA UP 5196C-RO",1,"UN",1.07
9,"Curitiba","2020-09-02",9,2020,90622595000000,"PISO BR INT 60X60 61018 BENI M2",1,"M2",22.44
9,"Curitiba","2020-09-02",9,2020,14914753100000,"Pend E27 Plast Transp 1L Prismatico II",1,"UN",1.66
11,"Rio Barra","2020-09-02",9,2020,90014333600000,"Mesa Al Lyra 0,90/1,60x0,90m Cz Naterial",1,"UN",3.11
11,"Rio Barra","2020-09-02",9,2020,14141145076000,"Mod tom rj45 8 fios 1m gr Unica",2,"UN",20.86
12,"Morumbi","2020-09-02",9,2020,14145261300000,"Acab pq lotus base reforma cr-celite",1,"UN",3.94
13,"Brasilia Sul","2020-09-02",9,2020,14795714210000,"Assento Sabatini PP Preto Evolution Tupa",1,"UN",1
13,"Brasilia Sul","2020-09-02",9,2020,90751457000000,"Cesto Org Gaveta Inc 34,5x10,7x4,5 1,2L",1,"UN",2.26
13,"Brasilia Sul","2020-09-02",9,2020,90274121000000,"Mist lav ba mes living 1877pf700-fani",2,"UN",2.41
16,"Ricardo Jafet","2020-09-02",9,2020,14993621000000,"Porta Shamp Simp Reto Succao Met Cz Fut",1,"UN",1.09
17,"Bangu","2020-09-02",9,2020,14614404600000,"Cabo flex 2,5mm2 50m az sil",1,"UN",1.15
17,"Bangu","2020-09-02",9,2020,14974014050000,"Lum De Moveis Led Ret 3W Dimer Elgin",1,"UN",2.27
18,"Goiania","2020-09-02",9,2020,90401400300000,"REV EXT ACET GEORGIAN BLEND MR 30X39 M2",1,"M2",6.56
18,"Goiania","2020-09-02",9,2020,14939057400000,"Vedapren parede 20l",1,"UN",3.67
19,"Porto Alegre","2020-09-02",9,2020,14945925100000,"Lamp Bulbo Ledc 9W Br Kian",1,"UN",725.48
19,"Porto Alegre","2020-09-02",9,2020,14145677240000,"Lamp halog palito 300w 127v kian",2,"UN",45.54
19,"Porto Alegre","2020-09-02",9,2020,14141947010000,"Eletrosserra  es1250 35cm 1200w 220v",2,"UN",8.78
20,"BH Sul","2020-09-02",9,2020,90064331000000,"PORC ES PO RET INT71X71 LPTR71006 M2 ART",1,"M2",302.92
21,"Niteroi","2020-09-02",9,2020,14914464910000,"CJ INT PARAL 10A-250V C/PL 4X2 BR GRACIA",1,"UN",11.94
21,"Niteroi","2020-09-02",9,2020,14922566100000,"Mictorio Ind Vip 53,5x42x30 Br Celite",0,"UN",2.21
21,"Niteroi","2020-09-02",9,2020,14972290600000,"Arandela triang peq Kida Inspire",1,"UN",143.87
21,"Niteroi","2020-09-02",9,2020,14957213300000,"Chuv 4t 127V 5500W Thor-Equation",2,"UN",2.7
21,"Niteroi","2020-09-02",9,2020,14914466310000,"CJ 1INT SIMP+1TOM 10A C/PL 4X2 BR GRACIA",1,"UN",0.09
22,"Anhanguera","2020-09-02",9,2020,90463331000000,"Ralo linear oculto 50cm pvc-tigre",1,"UN",2.81
22,"Anhanguera","2020-09-02",9,2020,14749729100000,"Caixa plastica inc 40x45x63cm 78L gran",1,"UN",0.26
22,"Anhanguera","2020-09-02",9,2020,14790567100000,"Chuv s/cano 4t 127V 5500W Bella Duch-Lor",1,"UN",3.97
22,"Anhanguera","2020-09-02",9,2020,14977539200000,"Varal de chao Aco Sensea 148X85X49",1,"UN",1.55
23,"Taguatinga","2020-09-02",9,2020,14919427300000,"PORC ESM AC BOL INT 25X25 BARROCO PC",0,"UN",48.36
23,"Taguatinga","2020-09-02",9,2020,90029414500000,"Gabinete Coz Montebello 1,20 Br Desm",1,"UN",0.57
24,"Lar Center","2020-09-02",9,2020,14996249500000,"REV BR RET INT 30X60 NAUTICA MIX M2",2,"M2",0.64
27,"Sorocaba","2020-09-02",9,2020,14646502200000,"Lavat Susp Sabara 42x32Cm Br Icasa",1,"UN",1.53
27,"Sorocaba","2020-09-02",9,2020,90712514000000,"PISO AC EXT 58X58 GRANITE CLARO M2",2,"M2",0.27
27,"Sorocaba","2020-09-02",9,2020,90702521000000,"REV AC BOLD INT 10X40 KREA MIAMI M2",2,"M2",1.3
27,"Sorocaba","2020-09-02",9,2020,14949955000000,"Kit Gab Versalhes L40xP40cm Br Venturi",2,"UN",5.66
27,"Sorocaba","2020-09-02",9,2020,14974451500000,"FECHADURA ELETR FFX 2000 INTELBRAS",1,"UN",2.53
28,"Brasilia Norte","2020-09-02",9,2020,14144565640000,"Chuv 8t 220V 6800W Optima-Hydra",1,"UN",7.05
29,"Uberlandia","2020-09-02",9,2020,90449002000000,"Cad p/Banho Alum/Plast c/braço Br Mebuki",1,"UN",1.75
29,"Uberlandia","2020-09-02",9,2020,14913211430000,"ASPIRAD �?GUA-PÓ AQP20 1200W 220V ELECTRO",1,"UN",0.68
32,"São Leopoldo","2020-09-02",9,2020,14941914200000,"Conj inter simpl+tom dist 10A 250v Lexma",1,"UN",1.81
32,"São Leopoldo","2020-09-02",9,2020,14956006500000,"PISO POL RET INT 80X80 BARCELONA 8921 M2",2,"M2",187.24
33,"Londrina","2020-09-02",9,2020,14937135200000,"REV AC BOLD INT32X57 ISAB PLUS MT M2 ART",2,"M2",652.06
33,"Londrina","2020-09-02",9,2020,14754442200000,"Caixa dagua poli agua limpa 1500l dalka",1,"UN",0.25
33,"Londrina","2020-09-02",9,2020,90619214400000,"BLOCO CONCR CELULAR 60X30X10CM SICAL",1,"UN",391.52
33,"Londrina","2020-09-02",9,2020,90423956000000,"REJ BRANCO 1KG ACRILI AREA UMIDA AXTON",1,"UN",6.37
34,"São José do Rio Preto","2020-09-02",9,2020,14145014266000,"BANCO MAD ECHOES 2 LUG 85X113X66CM AM S",0,"UN",4.01
35,"Curitiba Atuba","2020-09-02",9,2020,14904129500000,"REV BR RET INT 43,2X91 NUANCE PIRAM M2",2,"M2",5.07
36,"BH Norte","2020-09-02",9,2020,14920979200000,"Suculenta Pt06",2,"ST",11642.7
36,"BH Norte","2020-09-02",9,2020,14951401550000,"Painel LED Sob Red 24w L.AM 30cm Kian",0,"UN",0.3
36,"BH Norte","2020-09-02",9,2020,14973146560000,"BROCA CONCRET 6x100MM DEXTERPRO",1,"UN",51.42
36,"BH Norte","2020-09-02",9,2020,14770714720000,"Bloco conc u 19x19x19cm (mg)",2,"UN",8.32
38,"Fortaleza","2020-09-02",9,2020,14931475500000,"COBOGÓ RENDA BRANCO 40X40X6CM",1,"UN",46.55
38,"Fortaleza","2020-09-02",9,2020,14947912400000,"FITA VEDAROSCA 12MMX10M-EQUATION",1,"UN",0.79
39,"São José","2020-09-02",9,2020,14932412300000,"Cordao prolongador 2X0,75mm 10m pt Lexma",1,"UN",2.93
39,"São José","2020-09-02",9,2020,14933473500000,"Modulo tom 1m br 2P+T Orion",1,"UN",8.27
39,"São José","2020-09-02",9,2020,14956117100000,"Gabinete Coz Assis 1,80 Br",2,"UN",0.98
41,"Anália Franco","2020-09-02",9,2020,14995433300000,"JOGO DE FERRAMENTAS 129 PÇ MTX",1,"UN",52.07
41,"Anália Franco","2020-09-02",9,2020,14994724200000,"Gab Banh Nicolas L90xP35cm Br Venturi",2,"UN",5.77
44,"Campo Grande","2020-09-02",9,2020,14955605400000,"MART PERF-ROMP 800W 127V DEXTER4",2,"UN",4.62
44,"Campo Grande","2020-09-02",9,2020,14957147900000,"Pisc Armação Retang 3834L Azul",1,"UN",0.24
45,"São Bernardo","2020-09-02",9,2020,14952314400000,"BOBINA DE MANG LED 127V IP65 AZ UNILED",0,"UN",2.55
49,"Natal","2020-09-02",9,2020,90714631100000,"Torn coz c/filtro par bma quad 1/4v vm-a",1,"UN",28.6
49,"Natal","2020-09-02",9,2020,14740969300000,"Organizador de sacola plast vm Infinity",1,"UN",2.06
49,"Natal","2020-09-02",9,2020,14142756350000,"PORC ESM AC BOLD EXT60X60 PEROBA CAST M2",2,"M2",4.47
50,"Maceio","2020-09-02",9,2020,14930321400000,"PORTA SOCIALE VISOR 215x120 DIR",2,"UN",5.66
50,"Maceio","2020-09-02",9,2020,90423991000000,"REJ CINZA 1KG ACRILI AREA UMIDA AXTON",1,"UN",88.01
57,"Vitoria","2020-09-02",9,2020,90543362000000,"REV AC RET INT 53X106 WALLPAPER GRIG M2",2,"M2",203.34
58,"Marginal Tietê 2","2020-09-02",9,2020,14790147510000,"Torn tempor ba mes pressmatic cr-docol",2,"UN",0.77
58,"Marginal Tietê 2","2020-09-02",9,2020,14953267400000,"REV AC RET INT 31,3X55,3 R3103 M2",2,"M2",360.18
58,"Marginal Tietê 2","2020-09-02",9,2020,14940415400000,"JUGULAR DE LONA EVOLUTION",1,"UN",6.12
58,"Marginal Tietê 2","2020-09-02",9,2020,14914656430000,"Tabua Passar Roupa Compact Arabesco",1,"UN",0.11
58,"Marginal Tietê 2","2020-09-02",9,2020,14796146500000,"Verniz ac maritimo sparlack bs agua 0,9l",1,"UN",1.35
61,,"2020-09-02",9,2020,14772951460000,"TELHA FIBROC ONDUL 5mm 1,22x1,1m  ETERNI",2,"UN",7.68
99,,"2020-09-02",9,2020,14973331450000,"BROCA CONCRET SDSPLUS 10X160MM DEXTER",1,"UN",638.87
99,,"2020-09-02",9,2020,90314637300000,"REV EXT VIENA TURQUESA AZ 20X20 M2 ART",1,"M2",1089.31
99,,"2020-09-02",9,2020,90473306000000,"Pers Blackout Tokyo BR 140x160",1,"UN",10.94
99,,"2020-09-02",9,2020,14974201600000,"PORC ESM AC BOLD EXT60X60 ARDOSIA BLK M2",1,"M2",1204.33
99,,"2020-09-02",9,2020,14931127100000,"Fio de nylon 1,5mm pacote com 50m",0,"UN",2726.1
31,,"2020-09-03",9,2020,90413614000000,"PORC ESM AC RET INT 58X58 BASALT DARK M2",1,"M2",228.54
1,"Interlagos","2020-09-03",9,2020,14937503400000,"COPOLIMERO ACRILICO BASE DE AGUA 5KQ",2,"UN",0.81
1,"Interlagos","2020-09-03",9,2020,14933753500000,"PIS LAM CRV FIRENZE N17 136X22X0,7M2",1,"M2",483.04
1,"Interlagos","2020-09-03",9,2020,14914630740000,"PLACAS CMTC PVA 2,400 x 1,200 x 6 mm",1,"UN",2.57
2,"Ribeirão Preto","2020-09-03",9,2020,14955144340000,"VIT MAXI IDEAL VG QUAD 80X60 R12",1,"UN",0.72
2,"Ribeirão Preto","2020-09-03",9,2020,90761401430000,"Cortina Corta Luz BR 260X230",2,"UN",2.52
2,"Ribeirão Preto","2020-09-03",9,2020,14967029400000,"Lamp LEDC BULBO AZUL 10w biv Luminatti",1,"UN",4.3
2,"Ribeirão Preto","2020-09-03",9,2020,90120254000000,"REV BR INT 32X57 SCALENO WOOD M2",2,"M2",12.01
2,"Ribeirão Preto","2020-09-03",9,2020,14905770300000,"EXT.PROL PP 3X2,5MM 3M PT MEGATRON",1,"UN",2.66
3,"Campinas D. Pedro","2020-09-03",9,2020,14991156300000,"PARAFUSO METAL AÇO 4X25MM M�?Q PAN 5UN",1,"UN",21.04
3,"Campinas D. Pedro","2020-09-03",9,2020,14907152100000,"Protetor P/GELAD. FREEZER PLUG-IN 127V P",1,"UN",1.56
3,"Campinas D. Pedro","2020-09-03",9,2020,14974134400000,"Lamp LEDC PAR20 DIM Am 220V LUMINATTI",1,"UN",2.81
3,"Campinas D. Pedro","2020-09-03",9,2020,14143453760000,"Aparador Grama TT800 800W 127v",2,"UN",5.68
3,"Campinas D. Pedro","2020-09-03",9,2020,14793516200000,"PORC ESM AC BOLD INT 60X60 MARMORE CR M2",2,"M2",2.05
4,"Contagem","2020-09-03",9,2020,14923147146000,"PIS VIN JASMIM 18,4X95 COL M2 ART",1,"M2",69.25
4,"Contagem","2020-09-03",9,2020,14962751400000,"PORC ESM AC RET INT58X58 MEDITERRANEO M2",1,"M2",94.12
5,"Raposo Tavares","2020-09-03",9,2020,90406596000000,"Climatizador Peler 4 Torre 127 Olimpia",1,"UN",38.19
5,"Raposo Tavares","2020-09-03",9,2020,14914144725000,"Closet 2prat1cabcarv 180X70X45,5 Platin",2,"UN",11.79
7,"Rio Norte","2020-09-03",9,2020,14930914500000,"FURAD IMP 1/2 650W GSB13RE+MAL 220VBOSCH",1,"UN",0.23
7,"Rio Norte","2020-09-03",9,2020,90311914000000,"Pisc Armar PRISM Ret 10874L 127V",1,"UN",3.76
7,"Rio Norte","2020-09-03",9,2020,14923149610000,"Super bri pol metais mr strong 25g pulv",2,"UN",1.95
7,"Rio Norte","2020-09-03",9,2020,14937043500000,"VEN COR ALFORT FE 3FM BCO 100X150X8,7-3",2,"UN",2.63
9,"Curitiba","2020-09-03",9,2020,14522144300000,"Valvula retencao esgoto dn100",1,"UN",2.42
9,"Curitiba","2020-09-03",9,2020,14914114120000,"JAN VEN CORR LAT 3F S/GR100X150X10 RBA",1,"UN",23.88
9,"Curitiba","2020-09-03",9,2020,14914704140000,"PORC ESM AC RET INT 58,5X58,5 URA M2 ART",1,"M2",1160.17
9,"Curitiba","2020-09-03",9,2020,14640714320000,"Fech ent UNO 2010/40 fz inox 40mm",1,"UN",28.09
10,"Sao Caetano","2020-09-03",9,2020,14973141410000,"BROCA CONC ARM SDSPLUS 8X160 DEXTERPRO",1,"UN",2.87
